Var1_Timestamp,X,Var2_Timestamp,Y,Var3_Timestamp,Z
15-Feb-2025 08:16:08.593,0.155533,15-Feb-2025 08:16:08.593,0.088534,15-Feb-2025 08:16:08.593,9.858429
15-Feb-2025 08:16:08.613,0.145962,15-Feb-2025 08:16:08.613,0.078963,15-Feb-2025 08:16:08.613,9.853643
15-Feb-2025 08:16:08.633,0.136391,15-Feb-2025 08:16:08.633,0.088534,15-Feb-2025 08:16:08.633,9.848858
15-Feb-2025 08:16:08.653,0.145962,15-Feb-2025 08:16:08.653,0.083749,15-Feb-2025 08:16:08.653,9.853643
15-Feb-2025 08:16:08.673,0.141177,15-Feb-2025 08:16:08.673,0.074178,15-Feb-2025 08:16:08.673,9.848858
15-Feb-2025 08:16:08.693,0.136391,15-Feb-2025 08:16:08.693,0.083749,15-Feb-2025 08:16:08.693,9.858429
15-Feb-2025 08:16:08.713,0.131605,15-Feb-2025 08:16:08.713,0.083749,15-Feb-2025 08:16:08.713,9.853643
15-Feb-2025 08:16:08.733,0.145962,15-Feb-2025 08:16:08.733,0.088534,15-Feb-2025 08:16:08.733,9.853643
15-Feb-2025 08:16:08.753,0.145962,15-Feb-2025 08:16:08.753,0.09332,15-Feb-2025 08:16:08.753,9.844072
15-Feb-2025 08:16:08.773,0.136391,15-Feb-2025 08:16:08.773,0.088534,15-Feb-2025 08:16:08.773,9.848858
15-Feb-2025 08:16:08.793,0.141177,15-Feb-2025 08:16:08.793,0.088534,15-Feb-2025 08:16:08.793,9.848858
15-Feb-2025 08:16:08.814,0.12682,15-Feb-2025 08:16:08.814,0.09332,15-Feb-2025 08:16:08.814,9.848858
15-Feb-2025 08:16:08.833,0.150748,15-Feb-2025 08:16:08.833,0.088534,15-Feb-2025 08:16:08.833,9.848858
15-Feb-2025 08:16:08.853,0.150748,15-Feb-2025 08:16:08.853,0.098106,15-Feb-2025 08:16:08.853,9.853643
15-Feb-2025 08:16:08.873,0.160319,15-Feb-2025 08:16:08.873,0.09332,15-Feb-2025 08:16:08.873,9.844072
15-Feb-2025 08:16:08.893,0.141177,15-Feb-2025 08:16:08.893,0.09332,15-Feb-2025 08:16:08.893,9.853643
15-Feb-2025 08:16:08.913,0.145962,15-Feb-2025 08:16:08.913,0.09332,15-Feb-2025 08:16:08.913,9.848858
15-Feb-2025 08:16:08.933,0.160319,15-Feb-2025 08:16:08.933,0.102891,15-Feb-2025 08:16:08.933,9.844072
15-Feb-2025 08:16:08.953,0.141177,15-Feb-2025 08:16:08.953,0.09332,15-Feb-2025 08:16:08.953,9.853643
15-Feb-2025 08:16:08.973,0.141177,15-Feb-2025 08:16:08.973,0.098106,15-Feb-2025 08:16:08.973,9.853643
15-Feb-2025 08:16:08.993,0.184247,15-Feb-2025 08:16:08.993,0.117248,15-Feb-2025 08:16:08.993,9.858429
15-Feb-2025 08:16:09.013,0.165105,15-Feb-2025 08:16:09.013,0.155533,15-Feb-2025 08:16:09.013,9.82493
15-Feb-2025 08:16:09.033,0.174676,15-Feb-2025 08:16:09.033,0.002393,15-Feb-2025 08:16:09.033,9.82493
15-Feb-2025 08:16:09.053,0.217747,15-Feb-2025 08:16:09.053,0.12682,15-Feb-2025 08:16:09.053,9.839287
15-Feb-2025 08:16:09.073,0.16989,15-Feb-2025 08:16:09.073,0.265603,15-Feb-2025 08:16:09.073,9.853643
15-Feb-2025 08:16:09.093,0.208176,15-Feb-2025 08:16:09.093,0.083749,15-Feb-2025 08:16:09.093,9.834501
15-Feb-2025 08:16:09.113,0.193819,15-Feb-2025 08:16:09.113,0.141177,15-Feb-2025 08:16:09.113,9.848858
15-Feb-2025 08:16:09.133,0.208176,15-Feb-2025 08:16:09.133,0.141177,15-Feb-2025 08:16:09.133,9.839287
15-Feb-2025 08:16:09.153,0.193819,15-Feb-2025 08:16:09.153,0.145962,15-Feb-2025 08:16:09.153,9.839287
15-Feb-2025 08:16:09.173,0.184247,15-Feb-2025 08:16:09.173,0.150748,15-Feb-2025 08:16:09.173,9.829716
15-Feb-2025 08:16:09.193,0.184247,15-Feb-2025 08:16:09.193,0.150748,15-Feb-2025 08:16:09.193,9.834501
15-Feb-2025 08:16:09.213,0.198604,15-Feb-2025 08:16:09.213,0.145962,15-Feb-2025 08:16:09.213,9.848858
15-Feb-2025 08:16:09.233,0.184247,15-Feb-2025 08:16:09.233,0.112463,15-Feb-2025 08:16:09.233,9.848858
15-Feb-2025 08:16:09.253,0.236889,15-Feb-2025 08:16:09.253,0.289532,15-Feb-2025 08:16:09.253,9.853643
15-Feb-2025 08:16:09.273,0.160319,15-Feb-2025 08:16:09.273,-0.035892,15-Feb-2025 08:16:09.273,9.805787
15-Feb-2025 08:16:09.293,0.232104,15-Feb-2025 08:16:09.293,0.179462,15-Feb-2025 08:16:09.293,9.853643
15-Feb-2025 08:16:09.313,0.174676,15-Feb-2025 08:16:09.313,0.112463,15-Feb-2025 08:16:09.313,9.844072
15-Feb-2025 08:16:09.333,0.160319,15-Feb-2025 08:16:09.333,0.088534,15-Feb-2025 08:16:09.333,9.844072
15-Feb-2025 08:16:09.353,0.131605,15-Feb-2025 08:16:09.353,0.083749,15-Feb-2025 08:16:09.353,9.844072
15-Feb-2025 08:16:09.373,0.145962,15-Feb-2025 08:16:09.373,0.088534,15-Feb-2025 08:16:09.373,9.844072
15-Feb-2025 08:16:09.393,0.150748,15-Feb-2025 08:16:09.393,0.09332,15-Feb-2025 08:16:09.393,9.844072
15-Feb-2025 08:16:09.413,0.150748,15-Feb-2025 08:16:09.413,0.088534,15-Feb-2025 08:16:09.413,9.839287
15-Feb-2025 08:16:09.433,0.131605,15-Feb-2025 08:16:09.433,0.083749,15-Feb-2025 08:16:09.433,9.848858
15-Feb-2025 08:16:09.453,0.145962,15-Feb-2025 08:16:09.453,0.078963,15-Feb-2025 08:16:09.453,9.848858
15-Feb-2025 08:16:09.473,0.155533,15-Feb-2025 08:16:09.473,0.09332,15-Feb-2025 08:16:09.473,9.848858
15-Feb-2025 08:16:09.493,0.174676,15-Feb-2025 08:16:09.493,0.088534,15-Feb-2025 08:16:09.493,9.839287
15-Feb-2025 08:16:09.513,0.198604,15-Feb-2025 08:16:09.513,0.131605,15-Feb-2025 08:16:09.513,9.844072
15-Feb-2025 08:16:09.533,0.150748,15-Feb-2025 08:16:09.533,0.174676,15-Feb-2025 08:16:09.533,9.844072
15-Feb-2025 08:16:09.553,0.141177,15-Feb-2025 08:16:09.553,0.002393,15-Feb-2025 08:16:09.553,9.839287
15-Feb-2025 08:16:09.573,0.270389,15-Feb-2025 08:16:09.573,0.265603,15-Feb-2025 08:16:09.573,9.844072
15-Feb-2025 08:16:09.593,0.275175,15-Feb-2025 08:16:09.593,0.141177,15-Feb-2025 08:16:09.593,9.834501
15-Feb-2025 08:16:09.613,0.069392,15-Feb-2025 08:16:09.613,-0.050249,15-Feb-2025 08:16:09.613,9.82493
15-Feb-2025 08:16:09.633,0.308674,15-Feb-2025 08:16:09.633,0.342174,15-Feb-2025 08:16:09.633,9.858429
15-Feb-2025 08:16:09.653,0.102891,15-Feb-2025 08:16:09.653,-0.035892,15-Feb-2025 08:16:09.653,9.834501
15-Feb-2025 08:16:09.673,0.289532,15-Feb-2025 08:16:09.673,0.260818,15-Feb-2025 08:16:09.673,9.858429
15-Feb-2025 08:16:09.693,0.122034,15-Feb-2025 08:16:09.693,0.055035,15-Feb-2025 08:16:09.693,9.844072
15-Feb-2025 08:16:09.713,0.270389,15-Feb-2025 08:16:09.713,0.193819,15-Feb-2025 08:16:09.713,9.844072
15-Feb-2025 08:16:09.733,0.212961,15-Feb-2025 08:16:09.733,0.12682,15-Feb-2025 08:16:09.733,9.844072
15-Feb-2025 08:16:09.753,0.155533,15-Feb-2025 08:16:09.753,0.141177,15-Feb-2025 08:16:09.753,9.858429
15-Feb-2025 08:16:09.773,0.189033,15-Feb-2025 08:16:09.773,0.102891,15-Feb-2025 08:16:09.773,9.839287
15-Feb-2025 08:16:09.793,0.155533,15-Feb-2025 08:16:09.793,0.09332,15-Feb-2025 08:16:09.793,9.848858
15-Feb-2025 08:16:09.813,0.136391,15-Feb-2025 08:16:09.813,0.088534,15-Feb-2025 08:16:09.813,9.853643
15-Feb-2025 08:16:09.832,0.141177,15-Feb-2025 08:16:09.832,0.078963,15-Feb-2025 08:16:09.832,9.848858
15-Feb-2025 08:16:09.852,0.136391,15-Feb-2025 08:16:09.852,0.088534,15-Feb-2025 08:16:09.852,9.839287
15-Feb-2025 08:16:09.873,0.150748,15-Feb-2025 08:16:09.873,0.088534,15-Feb-2025 08:16:09.873,9.853643
15-Feb-2025 08:16:09.893,0.136391,15-Feb-2025 08:16:09.893,0.098106,15-Feb-2025 08:16:09.893,9.848858
15-Feb-2025 08:16:09.912,0.145962,15-Feb-2025 08:16:09.912,0.074178,15-Feb-2025 08:16:09.912,9.848858
15-Feb-2025 08:16:09.932,0.136391,15-Feb-2025 08:16:09.932,0.083749,15-Feb-2025 08:16:09.932,9.848858
15-Feb-2025 08:16:09.952,0.150748,15-Feb-2025 08:16:09.952,0.088534,15-Feb-2025 08:16:09.952,9.853643
15-Feb-2025 08:16:09.972,0.150748,15-Feb-2025 08:16:09.972,0.078963,15-Feb-2025 08:16:09.972,9.848858
15-Feb-2025 08:16:09.992,0.141177,15-Feb-2025 08:16:09.992,0.088534,15-Feb-2025 08:16:09.992,9.853643
15-Feb-2025 08:16:10.012,0.136391,15-Feb-2025 08:16:10.012,0.088534,15-Feb-2025 08:16:10.012,9.848858
15-Feb-2025 08:16:10.032,0.12682,15-Feb-2025 08:16:10.032,0.078963,15-Feb-2025 08:16:10.032,9.839287
15-Feb-2025 08:16:10.052,0.150748,15-Feb-2025 08:16:10.052,0.074178,15-Feb-2025 08:16:10.052,9.848858
15-Feb-2025 08:16:10.072,0.145962,15-Feb-2025 08:16:10.072,0.078963,15-Feb-2025 08:16:10.072,9.853643
15-Feb-2025 08:16:10.092,0.145962,15-Feb-2025 08:16:10.092,0.083749,15-Feb-2025 08:16:10.092,9.848858
15-Feb-2025 08:16:10.112,0.136391,15-Feb-2025 08:16:10.112,0.088534,15-Feb-2025 08:16:10.112,9.853643
15-Feb-2025 08:16:10.132,0.150748,15-Feb-2025 08:16:10.132,0.078963,15-Feb-2025 08:16:10.132,9.858429
15-Feb-2025 08:16:10.152,0.150748,15-Feb-2025 08:16:10.152,0.078963,15-Feb-2025 08:16:10.152,9.848858
15-Feb-2025 08:16:10.172,0.145962,15-Feb-2025 08:16:10.172,0.078963,15-Feb-2025 08:16:10.172,9.853643
15-Feb-2025 08:16:10.192,0.150748,15-Feb-2025 08:16:10.192,0.078963,15-Feb-2025 08:16:10.192,9.858429
15-Feb-2025 08:16:10.212,0.150748,15-Feb-2025 08:16:10.212,0.083749,15-Feb-2025 08:16:10.212,9.853643
15-Feb-2025 08:16:10.232,0.150748,15-Feb-2025 08:16:10.232,0.078963,15-Feb-2025 08:16:10.232,9.848858
15-Feb-2025 08:16:10.252,0.155533,15-Feb-2025 08:16:10.252,0.088534,15-Feb-2025 08:16:10.252,9.844072
15-Feb-2025 08:16:10.272,0.136391,15-Feb-2025 08:16:10.272,0.078963,15-Feb-2025 08:16:10.272,9.844072
15-Feb-2025 08:16:10.292,0.141177,15-Feb-2025 08:16:10.292,0.09332,15-Feb-2025 08:16:10.292,9.848858
15-Feb-2025 08:16:10.312,0.141177,15-Feb-2025 08:16:10.312,0.083749,15-Feb-2025 08:16:10.312,9.848858
15-Feb-2025 08:16:10.332,0.150748,15-Feb-2025 08:16:10.332,0.083749,15-Feb-2025 08:16:10.332,9.853643
15-Feb-2025 08:16:10.352,0.136391,15-Feb-2025 08:16:10.352,0.09332,15-Feb-2025 08:16:10.352,9.853643
15-Feb-2025 08:16:10.372,0.131605,15-Feb-2025 08:16:10.372,0.09332,15-Feb-2025 08:16:10.372,9.853643
15-Feb-2025 08:16:10.392,0.136391,15-Feb-2025 08:16:10.392,0.083749,15-Feb-2025 08:16:10.392,9.839287
15-Feb-2025 08:16:10.412,0.136391,15-Feb-2025 08:16:10.412,0.09332,15-Feb-2025 08:16:10.412,9.848858
15-Feb-2025 08:16:10.432,0.141177,15-Feb-2025 08:16:10.432,0.078963,15-Feb-2025 08:16:10.432,9.863214
15-Feb-2025 08:16:10.452,0.145962,15-Feb-2025 08:16:10.452,0.083749,15-Feb-2025 08:16:10.452,9.848858
15-Feb-2025 08:16:10.472,0.145962,15-Feb-2025 08:16:10.472,0.078963,15-Feb-2025 08:16:10.472,9.853643
15-Feb-2025 08:16:10.492,0.141177,15-Feb-2025 08:16:10.492,0.088534,15-Feb-2025 08:16:10.492,9.853643
15-Feb-2025 08:16:10.512,0.136391,15-Feb-2025 08:16:10.512,0.083749,15-Feb-2025 08:16:10.512,9.848858
15-Feb-2025 08:16:10.532,0.150748,15-Feb-2025 08:16:10.532,0.074178,15-Feb-2025 08:16:10.532,9.848858
15-Feb-2025 08:16:10.552,0.122034,15-Feb-2025 08:16:10.552,0.088534,15-Feb-2025 08:16:10.552,9.853643
15-Feb-2025 08:16:10.572,0.150748,15-Feb-2025 08:16:10.572,0.088534,15-Feb-2025 08:16:10.572,9.853643
15-Feb-2025 08:16:10.592,0.145962,15-Feb-2025 08:16:10.592,0.088534,15-Feb-2025 08:16:10.592,9.848858
15-Feb-2025 08:16:10.612,0.12682,15-Feb-2025 08:16:10.612,0.074178,15-Feb-2025 08:16:10.612,9.853643
15-Feb-2025 08:16:10.632,0.131605,15-Feb-2025 08:16:10.632,0.074178,15-Feb-2025 08:16:10.632,9.839287
15-Feb-2025 08:16:10.652,0.131605,15-Feb-2025 08:16:10.652,0.088534,15-Feb-2025 08:16:10.652,9.844072
15-Feb-2025 08:16:10.672,0.131605,15-Feb-2025 08:16:10.672,0.088534,15-Feb-2025 08:16:10.672,9.853643
15-Feb-2025 08:16:10.692,0.145962,15-Feb-2025 08:16:10.692,0.083749,15-Feb-2025 08:16:10.692,9.844072
15-Feb-2025 08:16:10.712,0.145962,15-Feb-2025 08:16:10.712,0.083749,15-Feb-2025 08:16:10.712,9.844072
15-Feb-2025 08:16:10.732,0.141177,15-Feb-2025 08:16:10.732,0.083749,15-Feb-2025 08:16:10.732,9.844072
15-Feb-2025 08:16:10.752,0.145962,15-Feb-2025 08:16:10.752,0.078963,15-Feb-2025 08:16:10.752,9.829716
15-Feb-2025 08:16:10.772,0.150748,15-Feb-2025 08:16:10.772,0.069392,15-Feb-2025 08:16:10.772,9.858429
15-Feb-2025 08:16:10.792,0.145962,15-Feb-2025 08:16:10.792,0.088534,15-Feb-2025 08:16:10.792,9.858429
15-Feb-2025 08:16:10.812,0.131605,15-Feb-2025 08:16:10.812,0.088534,15-Feb-2025 08:16:10.812,9.844072
15-Feb-2025 08:16:10.832,0.141177,15-Feb-2025 08:16:10.832,0.083749,15-Feb-2025 08:16:10.832,9.844072
15-Feb-2025 08:16:10.852,0.141177,15-Feb-2025 08:16:10.852,0.088534,15-Feb-2025 08:16:10.852,9.839287
15-Feb-2025 08:16:10.872,0.150748,15-Feb-2025 08:16:10.872,0.083749,15-Feb-2025 08:16:10.872,9.844072
15-Feb-2025 08:16:10.892,0.131605,15-Feb-2025 08:16:10.892,0.078963,15-Feb-2025 08:16:10.892,9.853643
15-Feb-2025 08:16:10.912,0.131605,15-Feb-2025 08:16:10.912,0.088534,15-Feb-2025 08:16:10.912,9.848858
15-Feb-2025 08:16:10.932,0.131605,15-Feb-2025 08:16:10.932,0.083749,15-Feb-2025 08:16:10.932,9.848858
15-Feb-2025 08:16:10.952,0.131605,15-Feb-2025 08:16:10.952,0.088534,15-Feb-2025 08:16:10.952,9.839287
15-Feb-2025 08:16:10.971,0.150748,15-Feb-2025 08:16:10.971,0.083749,15-Feb-2025 08:16:10.971,9.848858
15-Feb-2025 08:16:10.992,0.141177,15-Feb-2025 08:16:10.992,0.09332,15-Feb-2025 08:16:10.992,9.853643
15-Feb-2025 08:16:11.012,0.131605,15-Feb-2025 08:16:11.012,0.098106,15-Feb-2025 08:16:11.012,9.839287
15-Feb-2025 08:16:11.032,0.150748,15-Feb-2025 08:16:11.032,0.09332,15-Feb-2025 08:16:11.032,9.844072
15-Feb-2025 08:16:11.052,0.160319,15-Feb-2025 08:16:11.052,0.078963,15-Feb-2025 08:16:11.052,9.844072
15-Feb-2025 08:16:11.072,0.131605,15-Feb-2025 08:16:11.072,0.078963,15-Feb-2025 08:16:11.072,9.858429
15-Feb-2025 08:16:11.092,0.141177,15-Feb-2025 08:16:11.092,0.088534,15-Feb-2025 08:16:11.092,9.863214
15-Feb-2025 08:16:11.112,0.150748,15-Feb-2025 08:16:11.112,0.098106,15-Feb-2025 08:16:11.112,9.844072
15-Feb-2025 08:16:11.132,0.150748,15-Feb-2025 08:16:11.132,0.083749,15-Feb-2025 08:16:11.132,9.848858
15-Feb-2025 08:16:11.152,0.12682,15-Feb-2025 08:16:11.152,0.083749,15-Feb-2025 08:16:11.152,9.848858
15-Feb-2025 08:16:11.172,0.131605,15-Feb-2025 08:16:11.172,0.083749,15-Feb-2025 08:16:11.172,9.853643
15-Feb-2025 08:16:11.192,0.145962,15-Feb-2025 08:16:11.192,0.102891,15-Feb-2025 08:16:11.192,9.863214
15-Feb-2025 08:16:11.212,0.150748,15-Feb-2025 08:16:11.212,0.083749,15-Feb-2025 08:16:11.212,9.853643
15-Feb-2025 08:16:11.232,0.141177,15-Feb-2025 08:16:11.232,0.083749,15-Feb-2025 08:16:11.232,9.848858
15-Feb-2025 08:16:11.252,0.136391,15-Feb-2025 08:16:11.252,0.078963,15-Feb-2025 08:16:11.252,9.848858
15-Feb-2025 08:16:11.272,0.141177,15-Feb-2025 08:16:11.272,0.074178,15-Feb-2025 08:16:11.272,9.848858
15-Feb-2025 08:16:11.292,0.150748,15-Feb-2025 08:16:11.292,0.088534,15-Feb-2025 08:16:11.292,9.853643
15-Feb-2025 08:16:11.312,0.141177,15-Feb-2025 08:16:11.312,0.09332,15-Feb-2025 08:16:11.312,9.839287
15-Feb-2025 08:16:11.332,0.145962,15-Feb-2025 08:16:11.332,0.078963,15-Feb-2025 08:16:11.332,9.844072
15-Feb-2025 08:16:11.352,0.145962,15-Feb-2025 08:16:11.352,0.078963,15-Feb-2025 08:16:11.352,9.848858
15-Feb-2025 08:16:11.372,0.160319,15-Feb-2025 08:16:11.372,0.088534,15-Feb-2025 08:16:11.372,9.853643
15-Feb-2025 08:16:11.391,0.145962,15-Feb-2025 08:16:11.391,0.088534,15-Feb-2025 08:16:11.391,9.844072
15-Feb-2025 08:16:11.411,0.131605,15-Feb-2025 08:16:11.411,0.078963,15-Feb-2025 08:16:11.411,9.858429
15-Feb-2025 08:16:11.431,0.136391,15-Feb-2025 08:16:11.431,0.078963,15-Feb-2025 08:16:11.431,9.848858
15-Feb-2025 08:16:11.451,0.136391,15-Feb-2025 08:16:11.451,0.088534,15-Feb-2025 08:16:11.451,9.848858
15-Feb-2025 08:16:11.471,0.136391,15-Feb-2025 08:16:11.471,0.069392,15-Feb-2025 08:16:11.471,9.858429
15-Feb-2025 08:16:11.491,0.112463,15-Feb-2025 08:16:11.491,0.098106,15-Feb-2025 08:16:11.491,9.848858
15-Feb-2025 08:16:11.511,0.131605,15-Feb-2025 08:16:11.511,0.083749,15-Feb-2025 08:16:11.511,9.853643
15-Feb-2025 08:16:11.531,0.145962,15-Feb-2025 08:16:11.531,0.074178,15-Feb-2025 08:16:11.531,9.848858
15-Feb-2025 08:16:11.551,0.150748,15-Feb-2025 08:16:11.551,0.088534,15-Feb-2025 08:16:11.551,9.863214
15-Feb-2025 08:16:11.571,0.150748,15-Feb-2025 08:16:11.571,0.098106,15-Feb-2025 08:16:11.571,9.863214
15-Feb-2025 08:16:11.591,0.150748,15-Feb-2025 08:16:11.591,0.088534,15-Feb-2025 08:16:11.591,9.858429
15-Feb-2025 08:16:11.611,0.131605,15-Feb-2025 08:16:11.611,0.078963,15-Feb-2025 08:16:11.611,9.848858
15-Feb-2025 08:16:11.631,0.141177,15-Feb-2025 08:16:11.631,0.083749,15-Feb-2025 08:16:11.631,9.848858
15-Feb-2025 08:16:11.651,0.150748,15-Feb-2025 08:16:11.651,0.083749,15-Feb-2025 08:16:11.651,9.844072
15-Feb-2025 08:16:11.671,0.145962,15-Feb-2025 08:16:11.671,0.088534,15-Feb-2025 08:16:11.671,9.844072
15-Feb-2025 08:16:11.691,0.145962,15-Feb-2025 08:16:11.691,0.088534,15-Feb-2025 08:16:11.691,9.858429
15-Feb-2025 08:16:11.711,0.145962,15-Feb-2025 08:16:11.711,0.088534,15-Feb-2025 08:16:11.711,9.853643
15-Feb-2025 08:16:11.731,0.136391,15-Feb-2025 08:16:11.731,0.09332,15-Feb-2025 08:16:11.731,9.839287
15-Feb-2025 08:16:11.751,0.122034,15-Feb-2025 08:16:11.751,0.088534,15-Feb-2025 08:16:11.751,9.858429
15-Feb-2025 08:16:11.771,0.145962,15-Feb-2025 08:16:11.771,0.088534,15-Feb-2025 08:16:11.771,9.858429
15-Feb-2025 08:16:11.791,0.141177,15-Feb-2025 08:16:11.791,0.083749,15-Feb-2025 08:16:11.791,9.848858
15-Feb-2025 08:16:11.811,0.131605,15-Feb-2025 08:16:11.811,0.083749,15-Feb-2025 08:16:11.811,9.848858
15-Feb-2025 08:16:11.831,0.136391,15-Feb-2025 08:16:11.831,0.083749,15-Feb-2025 08:16:11.831,9.844072
15-Feb-2025 08:16:11.851,0.155533,15-Feb-2025 08:16:11.851,0.088534,15-Feb-2025 08:16:11.851,9.848858
15-Feb-2025 08:16:11.871,0.141177,15-Feb-2025 08:16:11.871,0.083749,15-Feb-2025 08:16:11.871,9.848858
15-Feb-2025 08:16:11.891,0.136391,15-Feb-2025 08:16:11.891,0.088534,15-Feb-2025 08:16:11.891,9.858429
15-Feb-2025 08:16:11.911,0.141177,15-Feb-2025 08:16:11.911,0.098106,15-Feb-2025 08:16:11.911,9.844072
15-Feb-2025 08:16:11.931,0.141177,15-Feb-2025 08:16:11.931,0.083749,15-Feb-2025 08:16:11.931,9.848858
15-Feb-2025 08:16:11.951,0.141177,15-Feb-2025 08:16:11.951,0.078963,15-Feb-2025 08:16:11.951,9.858429
15-Feb-2025 08:16:11.971,0.141177,15-Feb-2025 08:16:11.971,0.078963,15-Feb-2025 08:16:11.971,9.844072
15-Feb-2025 08:16:11.991,0.141177,15-Feb-2025 08:16:11.991,0.074178,15-Feb-2025 08:16:11.991,9.848858
15-Feb-2025 08:16:12.011,0.136391,15-Feb-2025 08:16:12.011,0.074178,15-Feb-2025 08:16:12.011,9.848858
15-Feb-2025 08:16:12.031,0.141177,15-Feb-2025 08:16:12.031,0.083749,15-Feb-2025 08:16:12.031,9.858429
15-Feb-2025 08:16:12.051,0.131605,15-Feb-2025 08:16:12.051,0.088534,15-Feb-2025 08:16:12.051,9.853643
15-Feb-2025 08:16:12.071,0.141177,15-Feb-2025 08:16:12.071,0.078963,15-Feb-2025 08:16:12.071,9.839287
15-Feb-2025 08:16:12.091,0.145962,15-Feb-2025 08:16:12.091,0.078963,15-Feb-2025 08:16:12.091,9.844072
15-Feb-2025 08:16:12.110,0.141177,15-Feb-2025 08:16:12.110,0.09332,15-Feb-2025 08:16:12.110,9.844072
15-Feb-2025 08:16:12.131,0.141177,15-Feb-2025 08:16:12.131,0.078963,15-Feb-2025 08:16:12.131,9.844072
15-Feb-2025 08:16:12.151,0.136391,15-Feb-2025 08:16:12.151,0.083749,15-Feb-2025 08:16:12.151,9.848858
15-Feb-2025 08:16:12.171,0.141177,15-Feb-2025 08:16:12.171,0.098106,15-Feb-2025 08:16:12.171,9.844072
15-Feb-2025 08:16:12.191,0.145962,15-Feb-2025 08:16:12.191,0.088534,15-Feb-2025 08:16:12.191,9.853643
15-Feb-2025 08:16:12.211,0.141177,15-Feb-2025 08:16:12.211,0.098106,15-Feb-2025 08:16:12.211,9.848858
15-Feb-2025 08:16:12.231,0.141177,15-Feb-2025 08:16:12.231,0.09332,15-Feb-2025 08:16:12.231,9.853643
15-Feb-2025 08:16:12.251,0.131605,15-Feb-2025 08:16:12.251,0.083749,15-Feb-2025 08:16:12.251,9.853643
15-Feb-2025 08:16:12.271,0.150748,15-Feb-2025 08:16:12.271,0.09332,15-Feb-2025 08:16:12.271,9.853643
15-Feb-2025 08:16:12.291,0.150748,15-Feb-2025 08:16:12.291,0.098106,15-Feb-2025 08:16:12.291,9.858429
15-Feb-2025 08:16:12.311,0.136391,15-Feb-2025 08:16:12.311,0.083749,15-Feb-2025 08:16:12.311,9.848858
15-Feb-2025 08:16:12.331,0.136391,15-Feb-2025 08:16:12.331,0.078963,15-Feb-2025 08:16:12.331,9.844072
